videoId,title,publishedAt,viewCount,likeCount,favoriteCount,commentCount
q8-l1dW3Q2c,"이재명의 아침인사👍 “새로운 대한민국, 희망과 기회의 나라를 만들겠습니다!”",2022-02-23T05:51:25Z,686,54,0,6
rAC-sXVUxoY,재외동포 여러분~ 투표 모두 하셨나요~! #이재명,2022-02-23T02:12:51Z,1409,355,0,59
g2k9vCzz5FE,충북 괴산전통시장 유세 생중계 - 송영길 상임선대위원장,2022-02-23T01:57:09Z,3257,663,0,9
ADR29ohFsKY,"#이낙연 #찬조연설 [국민통합 정치교체, 이재명 후보가 꼭 이루겠습니다]",2022-02-22T13:26:09Z,1808,213,0,29
0i1e9LMaxXM,이재명 후보 방송연설 #소년공_다이어리,2022-02-22T13:23:10Z,930,247,0,26
sVylvz5Igvs,"UH, 글쎄? (부제: 지금까지 이렇게 해왔습니까?) #윤석열 #shorts",2022-02-22T13:13:47Z,13684,945,0,36
_9GEKh5htVY,국민이 키운 윤석열(x) 검찰이 키운 윤석열(0) #Shorts,2022-02-22T10:16:55Z,190042,2298,0,275
xIbKrWcJcVA,대전 서구을 유세 생중계 - 송영길 상임선대위원장,2022-02-22T09:32:59Z,894,326,0,10
moMMqNHDYO4,급식카드로 밥은 먹고 다니냐 (feat. 먹는 것 차별금지 강민정),2022-02-22T09:00:28Z,3433,358,0,16
vihVJQ4gNGc,“청년의 삶을 희망으로 담아내겠습니다” #AI이재명,2022-02-22T08:29:21Z,334,22,0,2
2tXMJa46nec,“여성 앞으로 행복 제대로” #AI이재명,2022-02-22T08:29:18Z,202,25,0,1
UYRb5nRpnMw,“어르신들이 행복한 나라” #AI이재명,2022-02-22T08:29:16Z,418,46,0,7
CU1LInrUolE,"주식양도세 폐지, 글쎄? 이래야 윤석열이지",2022-02-22T06:59:30Z,6625,416,0,31
YshTPemALLQ,충남 계룡시 유세 생중계 - 송영길 상임선대위원장,2022-02-22T05:46:05Z,855,293,0,5
9Q0rVyY9Gf0,"경제 무능, 검사 무능 (feat. 자본금과 투자금) #shorts",2022-02-22T05:16:59Z,89145,3400,0,199
t7UtR-har1w,[이재명과 함께 힘차게 나아갑시다! #앞으로챌린지],2022-02-22T02:19:17Z,1707,299,0,39
_ZyCIUpWj9U,#추경 #이재명 당선 즉시 충분히 더 보상하겠습니다,2022-02-22T01:19:00Z,3284,434,0,17
-Jyea3YKYvU,2월 22일 최고위원회의 생중계,2022-02-21T23:40:33Z,1438,365,0,20
tgIrIAwjPCI,우리나라 경제를 망치는 길 #윤석열 #Shorts,2022-02-21T14:36:22Z,110618,4067,0,211
6p9ObZBjVvs,"윤 후보님, 허위사실이면 후보 사퇴하시겠습니까? #shorts #이재명 #윤석열 #김만배",2022-02-21T14:07:14Z,19618,2371,0,133
l7RtAiioO7c,마스크도 잘 안쓰시는 분이 정부 방역을 폄훼하세요? #shorts,2022-02-21T12:23:43Z,36396,2735,0,97
mw_K7dHzY1Q,혁신 제품 중소기업들이 해외에서도 금메달을 따는 그날까지! (Feat. 중소기업에 진심인 임오경),2022-02-21T09:00:31Z,1749,258,0,4
2FQAOjQg_SM,이재명이 국민께 보내는 세번째 광고 [이재명의 초심],2022-02-21T05:30:00Z,985,155,0,17
3iMkXV_WH1g,이재명 - 우연히 Remix (feat.윤석열) #shorts,2022-02-21T04:14:25Z,17681,1827,0,119
98i9xbg_Lt0,이재명이 보내는 두번째 메시지 [이재명의 진심] 편,2022-02-21T04:00:02Z,1427,267,0,18
PVrf7zqd05Y,이재명이 보내는 첫번째 메시지 [이재명의 편지] 편,2022-02-21T03:00:16Z,1211,376,0,24
JM-h3uB286Q,충남 아산시 온양전통시장 유세 생중계 - 송영길 상임선대위원장,2022-02-21T01:02:03Z,2209,494,0,17
ImowVdKQ2Nc,"한 지붕 두 세대! #세대분리형주택 ""방음은 어떡해요?🤔🤔"" #Shorts",2022-02-20T09:24:49Z,7194,813,0,27
QkoIL-KyqHU,서초구갑 보궐선거 이정근후보 지원유세 생중계 - 송영길 상임선대위원장,2022-02-20T09:20:13Z,2297,555,0,8
n4zHTOVL66I,수도권 부동산 추가공급 정책발표 기자회견 생중계 - 송영길 상임선대위원장,2022-02-20T07:01:19Z,4401,1046,0,20
JLOFPFmv4Po,자~ 게임을 시작하지! #남는건1명뿐(feat. 리얼_손병호),2022-02-20T02:00:04Z,3767,598,0,42
uSqFVxrym78,'그분'의 실체가 드러나니까 '3억5천'으로 트집잡는 국민의힘에게 #오늘의유세 #송영길 #shorts,2022-02-19T13:07:12Z,5295,699,0,53
Tp-PfQtvOcs,"대장동 '그분' 밝혀졌으니, 윤석열 후보와 국민의힘은 사과하세요 #오늘의유세현장 #송영길 #shorts",2022-02-19T06:03:40Z,49291,3543,0,134
sxrK___uUSA,송영길 상임선대위원장 강원 강릉시 유세 생중계,2022-02-19T05:07:42Z,3332,786,0,23
l4jF6V_BleQ,"국민위한 추경 발목 잡는 국민의힘, 그래도 민주당은 합니다! #Shorts",2022-02-19T04:26:12Z,4035,448,0,41
USsK_SYTfDs,'대장동 그분'의 정체가 밝혀졌습니다,2022-02-19T04:07:25Z,2828,301,0,17
M-4t2iAkBOU,송영길 상임선대위원장 강원 양양군 유세 생중계,2022-02-19T02:16:43Z,2837,695,0,8
9r18Q1nKzHw,[D-1 #앞으로챌린지] #앞으로 Walking! #제대로 Working!,2022-02-19T02:00:03Z,3865,218,0,9
zUw67OtHFQw,국민 위한 추경 못하겠다는 국민의힘 #shorts,2022-02-18T10:45:01Z,7928,734,0,69
5kRmcwX_VyU,송영길 상임선대위원장 노동위원회 수도권 총력 집중유세 생중계,2022-02-18T09:15:43Z,1199,317,0,14
aC0YSngvmvg,킹받는 #층간소음 멈춰! (Feat. 춤신춤왕 장경태) #shorts,2022-02-18T09:00:00Z,2805,339,0,11
qYU07D-liyQ,"대한민국 괜찮아, 더 잘할거야! #1분영상캠페인 #Shorts",2022-02-18T08:13:27Z,4708,756,0,28
63ySVBUtlGs,모든 여성청소년들이 건강권을 지킬 수 있도록! (feat. 이원종 배우님),2022-02-18T08:06:38Z,1742,484,0,31
27U0-Loa6LA,송영길 상임선대위원장 강원 인제군 원통 유세 생중계,2022-02-17T09:23:09Z,1601,404,0,66
eNb_FNO_Gwk,엄마가 보고플 때~ 군인통신료가 왜이렇게 비싼건데!!!,2022-02-17T09:00:14Z,3482,265,0,12
mhXuvTN20c4,군에 갈 때 나빠진 시력. 검사 임용 때 좋아진 시력? #오늘의유세현장 #송영길 #shorts,2022-02-17T07:00:31Z,4100,439,0,29
hVlOarTXdJs,송영길 상임선대위원장 강원도당 집중유세 / 풍물시장 입구 생중계,2022-02-17T03:10:56Z,2154,589,0,25
0EmAtPxtGlc,송영길 상임선대위원장 강원도당 대전환 선대위 회의 생중계,2022-02-17T01:34:32Z,1215,327,0,5
U0I0QElGSx4,송영길 상임선대위원장 익산역 광장 유세 생중계,2022-02-16T09:40:35Z,939,188,0,21
aCPbkWB2KoI,"""저 같잖은 것들 다 집어넣어!!!"" #오늘의유세현장 #송영길 #shorts",2022-02-16T09:11:11Z,18042,2320,0,100
pG92_nGX5zQ,송영길 상임선대위원장 전주 전북대 앞 유세 생중계,2022-02-16T08:09:43Z,2550,638,0,9
u7kAR141XhU,[이재명 대통령 후보 공식 로고송] 진또배기,2022-02-16T06:00:15Z,462,45,0,1
MkQU4AWOrxU,[이재명 대통령 후보 공식 로고송] Be With You,2022-02-16T06:00:14Z,484,41,0,3
fq5e0hEkZmM,[이재명 대통령 후보 공식 로고송] Tears,2022-02-16T06:00:13Z,561,59,0,3
d95KhFH1fCo,[이재명 대통령 후보 공식 로고송] 아모르파티,2022-02-16T06:00:12Z,1171,96,0,10
gFl68yzJ3wE,[이재명 대통령 후보 공식 로고송] 뿜뿜,2022-02-16T06:00:12Z,1040,53,0,2
dgn7BytcSFc,[이재명 대통령 후보 공식 로고송] 질풍가도,2022-02-16T06:00:11Z,1092,62,0,5
d4insbB6gEU,[이재명 대통령 후보 공식 로고송] 상상더하기,2022-02-16T06:00:10Z,792,59,0,2
QGc7XJVox9M,[이재명 대통령 후보 공식 로고송] 남행열차,2022-02-16T06:00:07Z,1145,64,0,4
16nWdpNAJZg,[이재명 대통령 후보 공식 로고송] 안동역에서,2022-02-16T06:00:01Z,2040,117,0,131
KShvpuEYnVI,구두를 신고 의자에 발을 올려야만 하는 질환? #윤석열 #나경원 #Shorts,2022-02-16T05:36:17Z,27013,818,0,228
zS53C-j6hvs,전라북도당 대전환 선대위 전체회의 생중계,2022-02-16T01:25:07Z,1472,367,0,7
9_fBgCRl4O0,"살아있는 소의 가죽을 벗긴 현장에 있는 윤석열, 김건희의 이름 #건진법사 #shorts",2022-02-15T12:45:41Z,5424,552,0,64
DNS-grVdBGY,★수도권 추가 주택공급!! 구룡마을 개발의 3가지 해답!!★ #이재명 부동산 공급 정책 #송영길,2022-02-15T11:29:53Z,748,202,0,7
szOxR40ONNA,너와 나의 연결고리? 잘못된 고리는 끊어야죠 (feat. 나의 아저씨법_한준호) #shorts,2022-02-15T09:00:32Z,2650,341,0,11
TkCoVKH7P50,"서울 강남 1만2천호, 반값 아파트 공급하겠습니다! #shorts #이재명 #송영길",2022-02-15T07:34:29Z,4265,536,0,36
k213o7fpdCE,★OPEN★ 화제의 재밍 (파칭-!),2022-02-15T05:36:40Z,2005,324,0,7
lgYGCLZoa7U,오늘밤 12시에 만나요~~~(찡긋),2022-02-14T10:00:31Z,1698,294,0,18
0DaWbspl4ws,맑은 지구를 위해! 전기~차 뽑았다~! (feat. 장경태 국회의원),2022-02-14T09:00:00Z,2484,382,0,15
VOF_kBg5174,OO법사가 이렇게 말했다고 합니다! #신천지 #윤석열 #이젠늦었어요 #Shorts,2022-02-14T08:36:33Z,4938,458,0,14
lvFU2k7n08A,재밍은 내 취~향저격♪,2022-02-14T04:58:17Z,1733,99,0,55
lLzsrDd_dwA,자기 집 안방 (X)  공공이 이용하는 좌석(O) #Shorts #구둣발 #열차,2022-02-13T09:37:10Z,36690,1326,0,152
0fwihfHNCBI,전적으로 재밍을 보셔야합니다(단호),2022-02-13T07:31:16Z,1570,323,0,12
sxXegl6gsCI,김기범 시각기술(CG) 총 감독 - 국가인재 소개영상,2022-02-13T01:08:22Z,1219,303,0,38
Tam9X8VykHQ,"풍문으로 들었소~♬ ""재밍""이 찾아왔다 들었소~",2022-02-12T06:18:15Z,3279,391,0,41
arjjGFT40EM,그 계좌가 아니잖아요? #또거짓말 #김건희 #윤석열 #주가조작 #shorts,2022-02-12T05:22:28Z,31630,3604,0,219
Wi3bjfovgAU,사위가 대통령이 된다면?😧 #윤석열 #shorts,2022-02-11T09:25:10Z,26269,2827,0,92
JRGP6v6YtRU,3마리 토끼를 잡아라! 일+휴가+관광=워케이션 센터#임종성 의원 #shorts,2022-02-11T09:00:08Z,1861,306,0,12
nOi6zr9IXtc,사상 첫 취향저격 정치OTT 서비스!🎬재밍🎬 커밍쑨!,2022-02-11T08:41:56Z,1327,125,0,19
CuXDXXT-ecc,이것이 리얼 찐친! 친노동 친기업이 친경제입니다 #shorts,2022-02-11T06:17:37Z,1484,312,0,11
Rnbr0P2mqFs,당구500치는데 시력 때문에 군면제 받은 사람이 있다? #윤석열 #shorts,2022-02-11T02:10:23Z,1900,331,0,25
Qu5VkMyFh_Y,신천지와 윤석열 후보.무슨 관계? #Shorts,2022-02-11T02:07:17Z,2522,401,0,16
cLglv78eyDk,2월 11일 선대위 본부장단회의 생중계,2022-02-11T00:30:00Z,1687,358,0,15
HQ3zpLJACYM,윤호중 공동선대위원장 정강정책 방송연설,2022-02-10T11:42:05Z,4030,420,0,53
fKl6RbqZbMc,최대의 적폐는 윤석열입니다 #윤석열 #shorts,2022-02-10T11:23:58Z,38991,2367,0,207
2qeaW3NV3tg,오미크론은 언제 끝날까? 대책은? - 비트주세요 EP.05,2022-02-10T10:13:22Z,1090,248,0,2
bWIq9A6XE_E,쓰파시바! 러시아도 함께 갑시다 #이재명 #러시아면담 #shorts,2022-02-10T07:00:04Z,3208,317,0,39
GGJ238CxR-I,정당하다면 통장사본 다 공개하면 됩니다 #김건희 #도이치 #주가조작 #윤석열 #shorts,2022-02-10T06:42:59Z,16097,2542,0,112
0XrbhZXlE7E,이건 나를 두번 울리는 거예요~ 뿌리뽑자 #전세사기 #shorts (feat. 진성준 의원),2022-02-09T09:59:32Z,2331,293,0,38
FDO5SXiQFyk,윤석열이 예고한 보복정치의 집행부는 누구?! #윤석열 #shorts,2022-02-09T07:59:32Z,3311,420,0,45
7JDFkG0vG5g,이재명 후보의 여성가족공약 PART.1 #shorts,2022-02-09T07:00:45Z,1243,262,0,13
UznJtmpPIvc,검찰 권력자의 본색 '정치보복 선언' #윤석열 #shorts,2022-02-09T06:40:05Z,34621,1609,0,195
A2FKwKiQ8r0,이낙연이 고민 끝에 선대위총괄 요청을 받아들인 이유 #shorts #이낙연 #이재명,2022-02-09T02:23:17Z,3693,462,0,32
JSzzMjFl3Is,중앙선거대책위원회 회의 동시생중계,2022-02-09T00:50:41Z,1374,307,0,35
nbW5X4Obq00,골프 초보도 함께 즐길수 있게! 골프장 제대로 ꉂ (๑¯ਊ¯)σ | #이재명 #소확행 #Shorts,2022-02-08T10:05:15Z,2642,327,0,22
prMm7yrp_K4,"오미크론 위기, 이재명이 필요한 이유 #Shorts #이재명",2022-02-08T05:00:03Z,1746,305,0,16
9avxAGDRS9w,오미크론 대응 긴급점검회의 동시생중계,2022-02-08T01:34:08Z,1090,249,0,34
Li0tk9A21JM,언제나 나를~언제나 나를~기다리는 아파트는…없.어.요 (•̥̥̥⌓•̥̥̥) | #이재명 #소확행 #Shorts,2022-02-07T09:00:09Z,4043,348,0,29
0SSqWCLIpCg,더불어민주당 시·도당 위원장단 연석회의 동시생중계,2022-02-07T05:17:52Z,1794,406,0,57
21PW_l5-jhk,또 TV토론 무산.. #윤결렬 #런석열 #윤도망 #Shorts,2022-02-07T02:09:31Z,5587,543,0,43
RtudukymBAk,2월 7일 선대위 본부장단회의 생중계,2022-02-07T00:49:29Z,1915,363,0,92
w8TZhr1htRQ,〈추적단 불꽃〉 박지현 활동가와의 토크콘서트 - 이재명 후보 젠더폭력 공약 언박싱,2022-02-05T03:01:48Z,5630,288,0,312
r9GLSimuZ7o,임플란트... 남 일이 아니더라... | #이재명 #소확행 #shorts,2022-02-04T09:00:35Z,4180,361,0,42
HWKvlhYGvUg,민주당이 내려놓겠습니다. 이재명이 혁신하겠습니다.,2022-02-04T05:50:03Z,22221,1067,0,392
CgPETt7TuyI,국제보건·팬데믹 국가인재 발표식 및 선대위 본부장단회의 생중계,2022-02-04T01:44:52Z,2290,435,0,4
rCfYiERge9o,재벌해체(x) 재벌체제 해체(o) #Shorts,2022-02-03T15:48:07Z,515487,7818,0,1146
PoJrnGZLVGw,알..이..백..? 그게 뭐죠...? (웃음) #Shorts #RE100,2022-02-03T14:22:13Z,1899986,35897,0,5424
Em6QW-BZCZg,내가 한마디만 하면 윤후보는 죽는다 #shorts,2022-02-03T12:48:27Z,248415,7257,0,516
6il5GObcVUo,홍성국 정책 부본부장 정강정책 방송연설,2022-02-03T09:45:12Z,957,191,0,12
MvtMfuDBhuI,학교에서만큼은 흙수저도 금수저도 없는  - 비트주세요 EP.04,2022-02-03T09:08:20Z,1787,355,0,16
C9NzAfC9jKk,대학생 통장은 텅~텅~ ٩(//̀Д/́/)۶  학자금대출 바꾸자! | #이재명 #소확행 #Shorts,2022-02-03T09:00:03Z,3087,266,0,14
bjrptLefNF4,윤석열-김만배 관계의 실체 #shorts,2022-02-03T07:26:28Z,10877,638,0,37
3298xSzcE_w,이재명-김동연 대선후보 정책토론회 생중계,2022-02-02T11:11:43Z,31977,3747,0,180
A10OW358ywQ,고흥댁이 말하는 행복한 노년해법 (°∀°)b |#이재명 #소확행 #shorts,2022-02-01T09:38:53Z,4453,475,0,98
-6r5Alj_a4g,난 몰랐어. SRT와 KTX 이용이 이렇게 편리해지는지( ⁎ ᵕᴗᵕ ⁎ ) | #이재명 #소확행 #Shorts,2022-01-31T09:00:01Z,3570,424,0,75
DCh-mmQn26E,【윤호중 원내대표 설인사】 사랑하는 국민여러분께 새해인사 드립니다!,2022-01-29T08:27:37Z,4108,397,0,205
A6LUDtvTBg8,【송영길 당대표 설인사】 시시와 함께 호랑이 기운을 듬뿍 전합니다!,2022-01-29T08:26:56Z,10602,826,0,136
TRu7b1hT9m0,1월 29일 최고위원회의 생중계,2022-01-29T00:32:27Z,2139,286,0,31
08WgpOne6-A,[인터뷰🎤] 이해찬이 말하는 이재명은?,2022-01-28T10:13:18Z,1664,315,0,106
CvaJnxbLZNE,이 세 가지 제안에 대한 답변을 요구합니다 #윤석열 #이준석,2022-01-28T09:51:56Z,923,87,0,7
S3Wjph795Xo,동물보호소 가면 쓴 불법 펫샵 (ʘ言ʘ╬) 근절합니다 | #이재명 #소확행 #Shorts,2022-01-28T09:00:14Z,2639,298,0,14
ayyaAfgaK0A,"이재명의 진심 〈5년 후에도 꼭, 열어봐주십시오〉",2022-01-28T02:13:53Z,1194,364,0,49
1g8UjBRpdXc,1월 28일 선대위 본부장단회의 생중계,2022-01-28T00:56:57Z,1943,411,0,15
ykgggBYUBoQ,[이해찬이 말하는 이재명은?] 1월 28일 금요일 이재명플러스에서 단독 인터뷰 최초 공개!,2022-01-27T09:46:41Z,7454,1190,0,48
2yHmf5Zkgc0,일회용품 안돼! 지구는 내가 지킨다! ( ง ᵒ̌ ∽ᵒ̌)ง⁼³₌₃| #이재명 #소확행 #Shorts,2022-01-27T09:33:12Z,5328,668,0,27
zP-8NzfkEg8,실패해도 되는 나라?! - 비트주세요 EP.03,2022-01-27T08:59:02Z,1205,216,0,9
x1nkO_2UA5Y,Gmo를 GMo로 부르지 못하고 #shorts #소확행,2022-01-26T09:00:34Z,5574,619,0,30
ga8pHQOqLbM,"""국민여러분께 마이크를 돌려드립니다"" #찬조연설국민대표",2022-01-26T07:18:21Z,1147,204,0,81
ZhHhAcLRxY0,광주 중앙선거대책위원회의 생중계,2022-01-26T01:19:36Z,2036,392,0,26
hvpCqVqNzoY,#안전한 #수산먹거리를 위해! 과잉대응이란 없습니다!!◝(•̀ㅂ•́),2022-01-25T09:00:18Z,2475,362,0,29
ynwdmf8ncLs,저 송영길은 다음 총선에 출마하지 않겠습니다 #긴급기자회견,2022-01-25T07:35:20Z,14223,862,0,218
DHC4QoBGYHs,중소벤처금융특별위원회 출범식,2022-01-25T06:14:56Z,1846,63,0,4
lGz40pSiFOs,더불어민주당 최초의 고3 선대위원장 남진희 정강정책연설,2022-01-24T08:52:28Z,1971,385,0,63
8YQs-osxcf8,유라시아 평화협력 정책토론회 동시생중계,2022-01-24T08:28:28Z,592,139,0,3
iAIrir56Dzc,경남도당 선대위회의 생중계,2022-01-24T01:35:15Z,1097,292,0,2
nCfTJ-sQEDo,이재명 대통령 후보 강원 대전환 선대위 출범식 생중계,2022-01-23T07:50:45Z,5491,908,0,53
I96aKObwObA,흥부야-! 너는 다 계획이 있구나 ♪♬ #shorts #소확행,2022-01-21T07:09:28Z,2553,294,0,118
dNoXApRHqGQ,대선 끝나도 대장동 특검은 꼭 간다 #Shorts,2022-01-21T05:11:10Z,3370,433,0,29
GxSifR1Z1fA,만문명답 : 박용만이 묻고 이재명이 답하다 | 1부 : 우리가 직면한 현안과제,2022-01-21T02:03:39Z,1443,166,0,48
_6CvtEhI-F0,부산 중앙선거대책위원회의 생중계,2022-01-21T01:07:47Z,2068,439,0,14
PvVvluqY3nE,개미투자자 눈물 이제 그만!  - 비트주세요 EP.02,2022-01-20T09:50:22Z,1398,320,0,96
PHMJT0xVbzs,이재명X짐 로저스 '대담' 특별생중계 - 대전환의 시대! 세계 5강으로 가는 길,2022-01-20T06:00:20Z,3770,783,0,12
C1pq0QeTlaU,변형카메라 불법촬영은 철컹철컹? | #소확행 #shorts,2022-01-20T06:00:02Z,2140,227,0,11
xXJRF9FJmos,건진법사와 신천지와 윤석열 #송영길 #Shorts,2022-01-20T05:36:25Z,1071739,23706,0,1895
MLxQSr8E2JM,울산시당 선대위 회의 생중계,2022-01-20T00:25:59Z,1111,262,0,3
iMTtRfvCj6g,한국과학기술단체총연합회 초청 과학기술 정책토론회 생중계,2022-01-19T08:30:50Z,1184,369,0,41
H1LuVewyVhQ,한파 속 온정의 에너지를 나눕니다! 에너지 평등시대 선포 ⸜(*ˊᗜˋ*)⸝ | #소확행 #shorts,2022-01-19T06:00:09Z,1839,226,0,12
V8EZ1WCWc9o,‘굿’의힘당 #김건희 #Shorts.,2022-01-19T03:01:10Z,5521,354,0,17
2O-8_jHCjCI,가상자산 거래소 현장 간담회 동시 생중계,2022-01-19T02:55:28Z,1056,309,0,52
8kHx70vRJIg,"(예고) [이재명X짐 로저스 대담] 대전환의 시대, 세계 5강으로 가는 길",2022-01-18T07:26:56Z,1277,288,0,20
4SdG5DgoUa8,이재명 대통령 후보 여성위원회 필승결의대회 동시생중계,2022-01-18T07:11:24Z,1857,395,0,36
rupq4E6nRW0,"기술은 세계최고, 그러나 타투가 불법인 나라...༎ຶ‿༎ຶ |#이재명 #소확행 #shorts",2022-01-18T06:05:12Z,3143,264,0,13
O0g0hSkxqts,'내가 행복한 나라' 세미나 동시 생중계,2022-01-18T03:03:41Z,1354,295,0,20
foICDfEAFq4,도사란 무엇인가? #김건희 #삶 #윤석열 #Shorts,2022-01-17T08:49:29Z,12479,937,0,67
xw0LSAsJ3kc,소비자도! 골목상권도! 모두 모두 읏짜~웃자! (o^∀^o)|#소확행 #shorts,2022-01-17T06:45:51Z,1856,188,0,20
2AcS5YrPsvs,국가비전과 정부혁신! '석학에게 듣는다' 생중계,2022-01-17T04:59:10Z,1429,374,0,126
rxr8vyHjHik,부산시당 선대위 회의 생중계,2022-01-17T01:33:28Z,1579,287,0,7
qk31f3Q9qlM,이재명은 뽑는 게 아니라 심는 겁니다. 탈모 공약발표 | #소확행 #shorts,2022-01-14T06:00:30Z,5610,667,0,178
e9TyWgCwDKs,1월 14일 선거대책위원회 본부장단 회의,2022-01-14T01:45:45Z,446,38,0,15
6SEgfPioKuA,"그 후보에 그 경호팀, 한밤의 화재진압 작전의 전모 | 이재명후보 경호팀 (1. 10) #shorts",2022-01-13T23:06:56Z,18762,890,0,35
BKcfSU7-Klo,고품격 정책 토크쇼 '비트주세요🎶' - 왜 에너지 대전환인가?,2022-01-13T09:59:39Z,2133,381,0,17
C06VfvB9WvM,선대위 남부권경제대책위원회 출범식 생중계,2022-01-13T07:01:38Z,3071,657,0,45
UyCyoBed9SI,"윤 후보님, 선제타격 이라고요? #Shorts",2022-01-13T07:00:08Z,2141,331,0,12
_Qde8-m8z00,산부인과 NO NO NO!  모든 여성이 건강하게~ᒄ₍⁽ˆ⁰ˆ⁾₎ᒃ♪♬ | 나를 위해 #소확행 #shorts,2022-01-13T06:00:24Z,4204,428,0,26
Z-lFFxgdiyk,(긴급 기자회견) 나라사랑 국가인재 영입 및 북한 미사일 발사 관련 입장발표,2022-01-12T07:57:57Z,1083,128,0,74
QRMTErJJ140,"10대 그룹 CEO 토크 ""넥타이 풀고 이야기합시다"" 동시생중계",2022-01-12T06:26:11Z,1801,358,0,8
